date,store_nbr,transactions,season,holiday_event_weekend,,,
2016-07-14,50,1916,3,0,,,
2016-07-14,51,1407,3,0,,,
2016-07-14,53,1161,3,0,,,
2016-07-14,54,687,3,0,,,
2016-07-15,1,1673,3,0,,,
2016-07-15,2,1866,3,0,,,
2016-07-15,3,3252,3,0,,,
2016-07-15,4,1421,3,0,,,
2016-07-15,5,1323,3,0,,,
2016-07-15,6,1785,3,0,,,
2016-07-15,7,1977,3,0,,,
2016-07-15,8,2825,3,0,,,
2016-07-15,9,1831,3,0,,,
2016-07-15,10,736,3,0,,,
2016-07-15,11,2161,3,0,,,
2016-07-15,12,1126,3,0,,,
2016-07-15,13,763,3,0,,,
2016-07-15,14,1195,3,0,,,
2016-07-15,15,1275,3,0,,,
2016-07-15,16,722,3,0,,,
2016-07-15,17,1284,3,0,,,
2016-07-15,18,1163,3,0,,,
2016-07-15,19,1000,3,0,,,
2016-07-15,20,1168,3,0,,,
2016-07-15,21,806,3,0,,,
2016-07-15,22,597,3,0,,,
2016-07-15,23,1065,3,0,,,
2016-07-15,24,2421,3,0,,,
2016-07-15,25,901,3,0,,,
2016-07-15,26,560,3,0,,,
2016-07-15,27,1473,3,0,,,
2016-07-15,28,994,3,0,,,
2016-07-15,29,973,3,0,,,
2016-07-15,30,626,3,0,,,
2016-07-15,31,1160,3,0,,,
2016-07-15,32,547,3,0,,,
2016-07-15,33,791,3,0,,,
2016-07-15,34,2311,3,0,,,
2016-07-15,35,653,3,0,,,
2016-07-15,36,997,3,0,,,
2016-07-15,37,1555,3,0,,,
2016-07-15,38,1392,3,0,,,
2016-07-15,39,1318,3,0,,,
2016-07-15,40,1282,3,0,,,
2016-07-15,41,995,3,0,,,
2016-07-15,42,1076,3,0,,,
2016-07-15,43,1130,3,0,,,
2016-07-15,44,4070,3,0,,,
2016-07-15,45,3573,3,0,,,
2016-07-15,46,3064,3,0,,,
2016-07-15,47,3574,3,0,,,
2016-07-15,48,2513,3,0,,,
2016-07-15,49,2986,3,0,,,
2016-07-15,50,2278,3,0,,,
2016-07-15,51,1805,3,0,,,
2016-07-15,53,1433,3,0,,,
2016-07-15,54,679,3,0,,,
2016-07-16,1,1339,3,1,,,
2016-07-16,2,1971,3,1,,,
2016-07-16,3,3506,3,1,,,
2016-07-16,4,1532,3,1,,,
2016-07-16,5,1382,3,1,,,
2016-07-16,6,2079,3,1,,,
2016-07-16,7,1803,3,1,,,
2016-07-16,8,2699,3,1,,,
2016-07-16,9,2160,3,1,,,
2016-07-16,10,1002,3,1,,,
2016-07-16,11,2292,3,1,,,
2016-07-16,12,1243,3,1,,,
2016-07-16,13,1010,3,1,,,
2016-07-16,14,1491,3,1,,,
2016-07-16,15,1219,3,1,,,
2016-07-16,16,793,3,1,,,
2016-07-16,17,1693,3,1,,,
2016-07-16,18,1141,3,1,,,
2016-07-16,19,1581,3,1,,,
2016-07-16,20,1529,3,1,,,
2016-07-16,21,1175,3,1,,,
2016-07-16,22,716,3,1,,,
2016-07-16,23,1084,3,1,,,
2016-07-16,24,2160,3,1,,,
2016-07-16,25,1062,3,1,,,
2016-07-16,26,608,3,1,,,
2016-07-16,27,1799,3,1,,,
2016-07-16,28,1444,3,1,,,
2016-07-16,29,1274,3,1,,,
2016-07-16,30,710,3,1,,,
2016-07-16,31,1516,3,1,,,
2016-07-16,32,682,3,1,,,
2016-07-16,33,1138,3,1,,,
2016-07-16,34,2423,3,1,,,
2016-07-16,35,784,3,1,,,
2016-07-16,36,1192,3,1,,,
2016-07-16,37,1495,3,1,,,
2016-07-16,38,1821,3,1,,,
2016-07-16,39,1639,3,1,,,
2016-07-16,40,1434,3,1,,,
2016-07-16,41,1287,3,1,,,
2016-07-16,42,1231,3,1,,,
2016-07-16,43,1200,3,1,,,
2016-07-16,44,4816,3,1,,,
2016-07-16,45,4190,3,1,,,
2016-07-16,46,3949,3,1,,,
2016-07-16,47,4326,3,1,,,
2016-07-16,48,3356,3,1,,,
2016-07-16,49,3195,3,1,,,
2016-07-16,50,2790,3,1,,,
2016-07-16,51,1823,3,1,,,
2016-07-16,53,1817,3,1,,,
2016-07-16,54,902,3,1,,,
2016-07-17,1,470,3,1,,,
2016-07-17,2,1805,3,1,,,
2016-07-17,3,3368,3,1,,,
2016-07-17,4,1485,3,1,,,
2016-07-17,5,1183,3,1,,,
2016-07-17,6,1923,3,1,,,
2016-07-17,7,1507,3,1,,,
2016-07-17,8,2515,3,1,,,
2016-07-17,9,1923,3,1,,,
2016-07-17,10,829,3,1,,,
2016-07-17,11,2117,3,1,,,
2016-07-17,12,1119,3,1,,,
2016-07-17,13,771,3,1,,,
2016-07-17,14,931,3,1,,,
2016-07-17,15,885,3,1,,,
2016-07-17,16,975,3,1,,,
2016-07-17,17,1700,3,1,,,
2016-07-17,18,1129,3,1,,,
2016-07-17,19,960,3,1,,,
2016-07-17,20,1812,3,1,,,
2016-07-17,21,1405,3,1,,,
2016-07-17,22,677,3,1,,,
2016-07-17,23,848,3,1,,,
2016-07-17,24,1698,3,1,,,
2016-07-17,25,736,3,1,,,
2016-07-17,26,564,3,1,,,
2016-07-17,27,1870,3,1,,,
2016-07-17,28,1705,3,1,,,
2016-07-17,29,1313,3,1,,,
2016-07-17,30,632,3,1,,,
2016-07-17,31,1589,3,1,,,
2016-07-17,32,683,3,1,,,
2016-07-17,33,988,3,1,,,
2016-07-17,34,2016,3,1,,,
2016-07-17,35,805,3,1,,,
2016-07-17,36,1228,3,1,,,
2016-07-17,37,1030,3,1,,,
2016-07-17,38,1682,3,1,,,
2016-07-17,39,1484,3,1,,,
2016-07-17,40,1228,3,1,,,
2016-07-17,41,1376,3,1,,,
2016-07-17,42,1135,3,1,,,
2016-07-17,43,1327,3,1,,,
2016-07-17,44,4597,3,1,,,
2016-07-17,45,4065,3,1,,,
2016-07-17,46,3824,3,1,,,
2016-07-17,47,4112,3,1,,,
2016-07-17,48,3507,3,1,,,
2016-07-17,49,3142,3,1,,,
2016-07-17,50,2528,3,1,,,
2016-07-17,51,1786,3,1,,,
2016-07-17,53,1809,3,1,,,
2016-07-17,54,1077,3,1,,,
2016-07-18,1,1766,3,0,,,
2016-07-18,2,1672,3,0,,,
2016-07-18,3,3059,3,0,,,
2016-07-18,4,1321,3,0,,,
2016-07-18,5,1304,3,0,,,
2016-07-18,6,1727,3,0,,,
2016-07-18,7,1700,3,0,,,
2016-07-18,8,2611,3,0,,,
2016-07-18,9,1830,3,0,,,
2016-07-18,10,867,3,0,,,
2016-07-18,11,2121,3,0,,,
2016-07-18,12,1207,3,0,,,
2016-07-18,13,816,3,0,,,
2016-07-18,14,1291,3,0,,,
2016-07-18,15,1445,3,0,,,
2016-07-18,16,763,3,0,,,
2016-07-18,17,1426,3,0,,,
2016-07-18,18,1131,3,0,,,
2016-07-18,19,1202,3,0,,,
2016-07-18,20,1266,3,0,,,
2016-07-18,21,860,3,0,,,
2016-07-18,22,675,3,0,,,
2016-07-18,23,971,3,0,,,
2016-07-18,24,2102,3,0,,,
2016-07-18,25,722,3,0,,,
2016-07-18,26,512,3,0,,,
2016-07-18,27,1497,3,0,,,
2016-07-18,28,1145,3,0,,,
2016-07-18,29,1071,3,0,,,
2016-07-18,30,679,3,0,,,
2016-07-18,31,1240,3,0,,,
2016-07-18,32,566,3,0,,,
2016-07-18,33,928,3,0,,,
2016-07-18,34,2093,3,0,,,
2016-07-18,35,620,3,0,,,
2016-07-18,36,1028,3,0,,,
2016-07-18,37,1457,3,0,,,
2016-07-18,38,1299,3,0,,,
2016-07-18,39,1374,3,0,,,
2016-07-18,40,1479,3,0,,,
2016-07-18,41,1015,3,0,,,
2016-07-18,42,1049,3,0,,,
2016-07-18,43,1250,3,0,,,
2016-07-18,44,3841,3,0,,,
2016-07-18,45,3250,3,0,,,
2016-07-18,46,2839,3,0,,,
2016-07-18,47,3338,3,0,,,
2016-07-18,48,2471,3,0,,,
2016-07-18,49,2603,3,0,,,
2016-07-18,50,2181,3,0,,,
2016-07-18,51,1461,3,0,,,
2016-07-18,53,1351,3,0,,,
2016-07-18,54,836,3,0,,,
2016-07-19,1,1749,3,0,,,
2016-07-19,2,1636,3,0,,,
2016-07-19,3,2774,3,0,,,
2016-07-19,4,1239,3,0,,,
2016-07-19,5,1273,3,0,,,
2016-07-19,6,1508,3,0,,,
2016-07-19,7,1652,3,0,,,
2016-07-19,8,2430,3,0,,,
2016-07-19,9,1812,3,0,,,
2016-07-19,10,831,3,0,,,
2016-07-19,11,2141,3,0,,,
2016-07-19,12,1096,3,0,,,
2016-07-19,13,812,3,0,,,
2016-07-19,14,1213,3,0,,,
2016-07-19,15,1360,3,0,,,
2016-07-19,16,727,3,0,,,
2016-07-19,17,1413,3,0,,,
2016-07-19,18,1167,3,0,,,
2016-07-19,19,989,3,0,,,
2016-07-19,20,1247,3,0,,,
2016-07-19,21,906,3,0,,,
2016-07-19,22,671,3,0,,,
2016-07-19,23,907,3,0,,,
2016-07-19,24,1995,3,0,,,
2016-07-19,25,657,3,0,,,
2016-07-19,26,457,3,0,,,
2016-07-19,27,1359,3,0,,,
2016-07-19,28,1183,3,0,,,
2016-07-19,29,1149,3,0,,,
2016-07-19,30,640,3,0,,,
2016-07-19,31,1239,3,0,,,
2016-07-19,32,573,3,0,,,
2016-07-19,33,931,3,0,,,
2016-07-19,34,1887,3,0,,,
2016-07-19,35,649,3,0,,,
2016-07-19,36,1192,3,0,,,
2016-07-19,37,1457,3,0,,,
2016-07-19,38,1155,3,0,,,
2016-07-19,39,1311,3,0,,,
2016-07-19,40,1448,3,0,,,
2016-07-19,41,960,3,0,,,
2016-07-19,42,1002,3,0,,,
2016-07-19,43,1131,3,0,,,
2016-07-19,44,3554,3,0,,,
2016-07-19,45,3169,3,0,,,
2016-07-19,46,2625,3,0,,,
2016-07-19,47,3159,3,0,,,
2016-07-19,48,2228,3,0,,,
2016-07-19,49,2499,3,0,,,
2016-07-19,50,2403,3,0,,,
2016-07-19,51,1425,3,0,,,
2016-07-19,53,1294,3,0,,,
2016-07-19,54,739,3,0,,,
2016-07-20,1,1816,3,0,,,
2016-07-20,2,2074,3,0,,,
2016-07-20,3,3274,3,0,,,
2016-07-20,4,1636,3,0,,,
2016-07-20,5,1333,3,0,,,
2016-07-20,6,1855,3,0,,,
2016-07-20,7,1928,3,0,,,
2016-07-20,8,2694,3,0,,,
2016-07-20,9,1780,3,0,,,
2016-07-20,10,791,3,0,,,
2016-07-20,11,2113,3,0,,,
2016-07-20,12,1208,3,0,,,
2016-07-20,13,805,3,0,,,
2016-07-20,14,1293,3,0,,,
2016-07-20,15,1342,3,0,,,
2016-07-20,16,724,3,0,,,
2016-07-20,17,1518,3,0,,,
2016-07-20,18,1127,3,0,,,
2016-07-20,19,1160,3,0,,,
2016-07-20,20,1196,3,0,,,
2016-07-20,21,848,3,0,,,
2016-07-20,22,704,3,0,,,
2016-07-20,23,1124,3,0,,,
2016-07-20,24,2410,3,0,,,
2016-07-20,25,790,3,0,,,
2016-07-20,26,474,3,0,,,
2016-07-20,27,1588,3,0,,,
2016-07-20,28,1011,3,0,,,
2016-07-20,29,1040,3,0,,,
2016-07-20,30,670,3,0,,,
2016-07-20,31,1093,3,0,,,
2016-07-20,32,570,3,0,,,
2016-07-20,33,782,3,0,,,
2016-07-20,34,1863,3,0,,,
2016-07-20,35,562,3,0,,,
2016-07-20,36,1011,3,0,,,
2016-07-20,37,1608,3,0,,,
2016-07-20,38,1335,3,0,,,
2016-07-20,39,1257,3,0,,,
2016-07-20,40,1305,3,0,,,
2016-07-20,41,1129,3,0,,,
2016-07-20,42,1094,3,0,,,
2016-07-20,43,1072,3,0,,,
2016-07-20,44,3047,3,0,,,
2016-07-20,45,3445,3,0,,,
2016-07-20,46,2987,3,0,,,
2016-07-20,47,3693,3,0,,,
2016-07-20,48,2457,3,0,,,
2016-07-20,49,2751,3,0,,,
2016-07-20,50,2150,3,0,,,
2016-07-20,51,1633,3,0,,,
2016-07-20,53,1407,3,0,,,
2016-07-20,54,689,3,0,,,
2016-07-21,1,1654,3,0,,,
2016-07-21,2,1639,3,0,,,
2016-07-21,3,2728,3,0,,,
2016-07-21,4,1253,3,0,,,
2016-07-21,5,1124,3,0,,,
2016-07-21,6,1548,3,0,,,
2016-07-21,7,1602,3,0,,,
2016-07-21,8,2365,3,0,,,
2016-07-21,9,1674,3,0,,,
2016-07-21,10,796,3,0,,,
2016-07-21,11,1958,3,0,,,
2016-07-21,12,1096,3,0,,,
2016-07-21,13,721,3,0,,,
2016-07-21,14,1250,3,0,,,
2016-07-21,15,1292,3,0,,,
2016-07-21,16,709,3,0,,,
2016-07-21,17,1268,3,0,,,
2016-07-21,18,1099,3,0,,,
2016-07-21,19,1015,3,0,,,
2016-07-21,20,1296,3,0,,,
2016-07-21,21,801,3,0,,,
2016-07-21,22,617,3,0,,,
2016-07-21,23,933,3,0,,,
2016-07-21,24,2126,3,0,,,
2016-07-21,25,677,3,0,,,
2016-07-21,26,405,3,0,,,
2016-07-21,27,1411,3,0,,,
2016-07-21,28,1028,3,0,,,
2016-07-21,29,1004,3,0,,,
2016-07-21,30,718,3,0,,,
2016-07-21,31,1208,3,0,,,
2016-07-21,32,557,3,0,,,
2016-07-21,33,780,3,0,,,
2016-07-21,34,1925,3,0,,,
2016-07-21,35,584,3,0,,,
2016-07-21,36,980,3,0,,,
2016-07-21,37,1445,3,0,,,
2016-07-21,38,1251,3,0,,,
2016-07-21,39,1298,3,0,,,
2016-07-21,40,1237,3,0,,,
2016-07-21,41,904,3,0,,,
2016-07-21,42,956,3,0,,,
2016-07-21,43,996,3,0,,,
2016-07-21,44,3656,3,0,,,
2016-07-21,45,3051,3,0,,,
2016-07-21,46,2693,3,0,,,
2016-07-21,47,3014,3,0,,,
2016-07-21,48,2248,3,0,,,
2016-07-21,49,2389,3,0,,,
2016-07-21,50,1953,3,0,,,
2016-07-21,51,1387,3,0,,,
2016-07-21,53,1234,3,0,,,
2016-07-21,54,711,3,0,,,
2016-07-22,1,1798,3,0,,,
2016-07-22,2,1860,3,0,,,
2016-07-22,3,3206,3,0,,,
2016-07-22,4,1449,3,0,,,
2016-07-22,5,1331,3,0,,,
2016-07-22,6,1767,3,0,,,
2016-07-22,7,1911,3,0,,,
2016-07-22,8,2707,3,0,,,
2016-07-22,9,1700,3,0,,,
2016-07-22,10,729,3,0,,,
2016-07-22,11,2022,3,0,,,
2016-07-22,12,1022,3,0,,,
2016-07-22,13,785,3,0,,,
2016-07-22,14,1082,3,0,,,
2016-07-22,15,1336,3,0,,,
2016-07-22,16,631,3,0,,,
2016-07-22,17,1292,3,0,,,
2016-07-22,18,1095,3,0,,,
2016-07-22,19,1032,3,0,,,
2016-07-22,20,1202,3,0,,,
2016-07-22,21,910,3,0,,,
2016-07-22,22,666,3,0,,,
2016-07-22,23,1027,3,0,,,
2016-07-22,24,2323,3,0,,,
2016-07-22,25,964,3,0,,,
2016-07-22,26,493,3,0,,,
2016-07-22,27,1375,3,0,,,
2016-07-22,28,919,3,0,,,
2016-07-22,29,943,3,0,,,
2016-07-22,30,693,3,0,,,
2016-07-22,31,1202,3,0,,,
2016-07-22,32,575,3,0,,,
2016-07-22,33,722,3,0,,,
2016-07-22,34,2266,3,0,,,
2016-07-22,35,583,3,0,,,
2016-07-22,36,936,3,0,,,
2016-07-22,37,1531,3,0,,,
2016-07-22,38,1357,3,0,,,
2016-07-22,39,1210,3,0,,,
2016-07-22,40,1195,3,0,,,
2016-07-22,41,998,3,0,,,
2016-07-22,42,1099,3,0,,,
2016-07-22,43,1121,3,0,,,
2016-07-22,44,4072,3,0,,,
2016-07-22,45,3603,3,0,,,
2016-07-22,46,2842,3,0,,,
2016-07-22,47,3498,3,0,,,
2016-07-22,48,2407,3,0,,,
2016-07-22,49,2837,3,0,,,
2016-07-22,50,2333,3,0,,,
2016-07-22,51,1757,3,0,,,
2016-07-22,53,1413,3,0,,,
2016-07-22,54,704,3,0,,,
2016-07-23,1,1243,3,1,,,
2016-07-23,2,1949,3,1,,,
2016-07-23,3,3373,3,1,,,
2016-07-23,4,1540,3,1,,,
2016-07-23,5,1290,3,1,,,
2016-07-23,6,1884,3,1,,,
2016-07-23,7,1672,3,1,,,
2016-07-23,8,2643,3,1,,,
2016-07-23,9,1991,3,1,,,
2016-07-23,10,924,3,1,,,
2016-07-23,11,2075,3,1,,,
2016-07-23,12,1137,3,1,,,
2016-07-23,13,1067,3,1,,,
2016-07-23,14,1528,3,1,,,
2016-07-23,15,1262,3,1,,,
2016-07-23,16,802,3,1,,,
2016-07-23,17,1628,3,1,,,
2016-07-23,18,1158,3,1,,,
2016-07-23,19,1578,3,1,,,
2016-07-23,20,1507,3,1,,,
2016-07-23,21,1162,3,1,,,
2016-07-23,22,722,3,1,,,
2016-07-23,23,1127,3,1,,,
2016-07-23,24,1929,3,1,,,
2016-07-23,25,1548,3,1,,,
2016-07-23,26,500,3,1,,,
2016-07-23,27,1632,3,1,,,
2016-07-23,28,1225,3,1,,,
2016-07-23,29,1124,3,1,,,
2016-07-23,30,661,3,1,,,
2016-07-23,31,1363,3,1,,,
2016-07-23,32,612,3,1,,,
2016-07-23,33,876,3,1,,,
2016-07-23,34,2333,3,1,,,
2016-07-23,35,816,3,1,,,
2016-07-23,36,1180,3,1,,,
2016-07-23,37,1461,3,1,,,
2016-07-23,38,1854,3,1,,,
2016-07-23,39,1568,3,1,,,
2016-07-23,40,1368,3,1,,,
2016-07-23,41,1103,3,1,,,
2016-07-23,42,1285,3,1,,,
2016-07-23,43,1154,3,1,,,
2016-07-23,44,4743,3,1,,,
2016-07-23,45,3992,3,1,,,
2016-07-23,46,3738,3,1,,,
2016-07-23,47,4227,3,1,,,
2016-07-23,48,3311,3,1,,,
2016-07-23,49,3187,3,1,,,
2016-07-23,50,3055,3,1,,,
2016-07-23,51,1602,3,1,,,
2016-07-23,53,1716,3,1,,,
2016-07-23,54,876,3,1,,,
2016-07-24,1,501,3,1,,,
2016-07-24,2,1803,3,1,,,
2016-07-24,3,3278,3,1,,,
2016-07-24,4,1570,3,1,,,
2016-07-24,5,1189,3,1,,,
2016-07-24,6,1904,3,1,,,
2016-07-24,7,1464,3,1,,,
2016-07-24,8,2535,3,1,,,
2016-07-24,9,1853,3,1,,,
2016-07-24,10,764,3,1,,,
2016-07-24,11,2033,3,1,,,
2016-07-24,12,1105,3,1,,,
2016-07-24,13,802,3,1,,,
2016-07-24,14,919,3,1,,,
2016-07-24,15,967,3,1,,,
2016-07-24,16,890,3,1,,,
2016-07-24,17,1556,3,1,,,
2016-07-24,18,1164,3,1,,,
2016-07-24,19,1025,3,1,,,
2016-07-24,20,1795,3,1,,,
2016-07-24,21,1459,3,1,,,
2016-07-24,22,712,3,1,,,
2016-07-24,23,874,3,1,,,
2016-07-24,24,1403,3,1,,,
2016-07-24,25,1381,3,1,,,
2016-07-24,26,415,3,1,,,
2016-07-24,27,1753,3,1,,,
2016-07-24,28,1178,3,1,,,
2016-07-24,29,1029,3,1,,,
2016-07-24,30,593,3,1,,,
2016-07-24,31,1503,3,1,,,
2016-07-24,32,574,3,1,,,
2016-07-24,33,886,3,1,,,
2016-07-24,34,1811,3,1,,,
2016-07-24,35,758,3,1,,,
2016-07-24,36,1152,3,1,,,
2016-07-24,37,1051,3,1,,,
2016-07-24,38,1613,3,1,,,
2016-07-24,39,1398,3,1,,,
2016-07-24,40,1169,3,1,,,
2016-07-24,41,1258,3,1,,,
2016-07-24,42,1108,3,1,,,
2016-07-24,43,1154,3,1,,,
2016-07-24,44,4549,3,1,,,
2016-07-24,45,4039,3,1,,,
2016-07-24,46,3843,3,1,,,
2016-07-24,47,4022,3,1,,,
2016-07-24,48,3611,3,1,,,
2016-07-24,49,3057,3,1,,,
2016-07-24,50,2611,3,1,,,
2016-07-24,51,1417,3,1,,,
2016-07-24,53,1569,3,1,,,
2016-07-24,54,1039,3,1,,,
2016-07-25,1,1697,3,1,,,
2016-07-25,2,1747,3,1,,,
2016-07-25,3,2877,3,1,,,
2016-07-25,4,1297,3,1,,,
2016-07-25,5,1304,3,1,,,
2016-07-25,6,1682,3,1,,,
2016-07-25,7,1681,3,1,,,
2016-07-25,8,2566,3,1,,,
2016-07-25,9,1763,3,1,,,
2016-07-25,10,812,3,1,,,
2016-07-25,11,2086,3,1,,,
2016-07-25,12,1141,3,1,,,
2016-07-25,13,855,3,1,,,
2016-07-25,14,1326,3,1,,,
2016-07-25,15,1382,3,1,,,
2016-07-25,16,724,3,1,,,
2016-07-25,17,1454,3,1,,,
2016-07-25,18,1132,3,1,,,
2016-07-25,19,1235,3,1,,,
2016-07-25,20,1258,3,1,,,
2016-07-25,21,942,3,1,,,
2016-07-25,22,671,3,1,,,
2016-07-25,23,977,3,1,,,
2016-07-25,24,1588,3,1,,,
2016-07-25,25,864,3,1,,,
2016-07-25,26,433,3,1,,,
2016-07-25,27,1764,3,1,,,
2016-07-25,28,1271,3,1,,,
2016-07-25,29,1113,3,1,,,
2016-07-25,30,564,3,1,,,
2016-07-25,31,1263,3,1,,,
2016-07-25,32,541,3,1,,,
2016-07-25,33,918,3,1,,,
2016-07-25,34,1800,3,1,,,
2016-07-25,35,730,3,1,,,
2016-07-25,36,1083,3,1,,,
2016-07-25,37,1413,3,1,,,
2016-07-25,38,1256,3,1,,,
2016-07-25,39,1345,3,1,,,
2016-07-25,40,1311,3,1,,,
2016-07-25,41,948,3,1,,,
2016-07-25,42,1003,3,1,,,
2016-07-25,43,1166,3,1,,,
2016-07-25,44,3773,3,1,,,
2016-07-25,45,3367,3,1,,,
2016-07-25,46,2843,3,1,,,
2016-07-25,47,3231,3,1,,,
2016-07-25,48,2528,3,1,,,
2016-07-25,49,2565,3,1,,,
2016-07-25,50,2177,3,1,,,
2016-07-25,51,1530,3,1,,,
2016-07-25,53,1320,3,1,,,
2016-07-25,54,886,3,1,,,
2016-07-26,1,1615,3,0,,,
2016-07-26,2,1571,3,0,,,
2016-07-26,3,2705,3,0,,,
2016-07-26,4,1261,3,0,,,
2016-07-26,5,1155,3,0,,,
2016-07-26,6,1541,3,0,,,
2016-07-26,7,1623,3,0,,,
2016-07-26,8,2452,3,0,,,
2016-07-26,9,1847,3,0,,,
2016-07-26,10,832,3,0,,,
2016-07-26,11,2273,3,0,,,
2016-07-26,12,1139,3,0,,,
2016-07-26,13,826,3,0,,,
2016-07-26,14,1234,3,0,,,
2016-07-26,15,1340,3,0,,,
2016-07-26,16,662,3,0,,,
2016-07-26,17,1386,3,0,,,
2016-07-26,18,1187,3,0,,,
2016-07-26,19,1136,3,0,,,
2016-07-26,20,1197,3,0,,,
2016-07-26,21,893,3,0,,,
2016-07-26,22,672,3,0,,,
2016-07-26,23,981,3,0,,,
2016-07-26,24,2138,3,0,,,
2016-07-26,25,697,3,0,,,
2016-07-26,26,414,3,0,,,
2016-07-26,27,1448,3,0,,,
2016-07-26,28,1172,3,0,,,
2016-07-26,29,1119,3,0,,,
2016-07-26,30,717,3,0,,,
2016-07-26,31,1203,3,0,,,
2016-07-26,32,571,3,0,,,
2016-07-26,33,874,3,0,,,
2016-07-26,34,2048,3,0,,,
2016-07-26,35,625,3,0,,,
2016-07-26,36,1074,3,0,,,
2016-07-26,37,1401,3,0,,,
2016-07-26,38,1314,3,0,,,
2016-07-26,39,1388,3,0,,,
2016-07-26,40,1322,3,0,,,
2016-07-26,41,917,3,0,,,
2016-07-26,42,1011,3,0,,,
2016-07-26,43,1132,3,0,,,
2016-07-26,44,3532,3,0,,,
2016-07-26,45,3122,3,0,,,
2016-07-26,46,2559,3,0,,,
2016-07-26,47,3119,3,0,,,
2016-07-26,48,2189,3,0,,,
2016-07-26,49,2399,3,0,,,
2016-07-26,50,2122,3,0,,,
2016-07-26,51,1397,3,0,,,
2016-07-26,53,1226,3,0,,,
2016-07-26,54,746,3,0,,,
2016-07-27,1,1787,3,0,,,
2016-07-27,2,1851,3,0,,,
2016-07-27,3,3071,3,0,,,
2016-07-27,4,1447,3,0,,,
2016-07-27,5,1218,3,0,,,
2016-07-27,6,1734,3,0,,,
2016-07-27,7,1852,3,0,,,
2016-07-27,8,2546,3,0,,,
2016-07-27,9,1672,3,0,,,
2016-07-27,10,734,3,0,,,
2016-07-27,11,1999,3,0,,,
2016-07-27,12,1133,3,0,,,
2016-07-27,13,832,3,0,,,
2016-07-27,14,1123,3,0,,,
2016-07-27,15,1249,3,0,,,
2016-07-27,16,668,3,0,,,
2016-07-27,17,1346,3,0,,,
2016-07-27,18,1120,3,0,,,
2016-07-27,19,1126,3,0,,,
2016-07-27,20,1153,3,0,,,
2016-07-27,21,794,3,0,,,
2016-07-27,22,669,3,0,,,
2016-07-27,23,1074,3,0,,,
2016-07-27,24,2228,3,0,,,
2016-07-27,25,780,3,0,,,
2016-07-27,26,461,3,0,,,
2016-07-27,27,1498,3,0,,,
2016-07-27,28,1017,3,0,,,
2016-07-27,29,981,3,0,,,
2016-07-27,30,666,3,0,,,
2016-07-27,31,1089,3,0,,,
2016-07-27,32,545,3,0,,,
2016-07-27,33,756,3,0,,,
2016-07-27,34,1773,3,0,,,
2016-07-27,35,557,3,0,,,
2016-07-27,36,881,3,0,,,
2016-07-27,37,1545,3,0,,,
2016-07-27,38,1263,3,0,,,
2016-07-27,39,1233,3,0,,,
2016-07-27,40,1254,3,0,,,
2016-07-27,41,1044,3,0,,,
2016-07-27,42,1018,3,0,,,
2016-07-27,43,1007,3,0,,,
2016-07-27,44,3765,3,0,,,
2016-07-27,45,3273,3,0,,,
2016-07-27,46,2833,3,0,,,
2016-07-27,47,3384,3,0,,,
2016-07-27,48,2366,3,0,,,
2016-07-27,49,2655,3,0,,,
2016-07-27,50,2071,3,0,,,
2016-07-27,51,1602,3,0,,,
2016-07-27,53,1275,3,0,,,
2016-07-27,54,713,3,0,,,
2016-07-28,1,1609,3,0,,,
2016-07-28,2,1621,3,0,,,
2016-07-28,3,2680,3,0,,,
2016-07-28,4,1196,3,0,,,
2016-07-28,5,1097,3,0,,,
2016-07-28,6,1458,3,0,,,
2016-07-28,7,1603,3,0,,,
2016-07-28,8,2369,3,0,,,
2016-07-28,9,1646,3,0,,,
2016-07-28,10,738,3,0,,,
2016-07-28,11,2028,3,0,,,
2016-07-28,12,1116,3,0,,,
2016-07-28,13,756,3,0,,,
2016-07-28,14,1150,3,0,,,
2016-07-28,15,1146,3,0,,,
2016-07-28,16,663,3,0,,,
2016-07-28,17,1294,3,0,,,
2016-07-28,18,1097,3,0,,,
2016-07-28,19,1061,3,0,,,
2016-07-28,20,1180,3,0,,,
2016-07-28,21,738,3,0,,,
2016-07-28,22,649,3,0,,,
2016-07-28,23,967,3,0,,,
2016-07-28,24,2030,3,0,,,
2016-07-28,25,662,3,0,,,
2016-07-28,26,401,3,0,,,
2016-07-28,27,1309,3,0,,,
2016-07-28,28,979,3,0,,,
2016-07-28,29,940,3,0,,,
2016-07-28,30,665,3,0,,,
2016-07-28,31,1131,3,0,,,
2016-07-28,32,516,3,0,,,
2016-07-28,33,751,3,0,,,
2016-07-28,34,1749,3,0,,,
2016-07-28,35,589,3,0,,,
2016-07-28,36,936,3,0,,,
2016-07-28,37,1445,3,0,,,
2016-07-28,38,1127,3,0,,,
2016-07-28,39,1217,3,0,,,
2016-07-28,40,1068,3,0,,,
2016-07-28,41,842,3,0,,,
2016-07-28,42,962,3,0,,,
2016-07-28,43,1029,3,0,,,
2016-07-28,44,3403,3,0,,,
2016-07-28,45,2866,3,0,,,
2016-07-28,46,2635,3,0,,,
2016-07-28,47,3041,3,0,,,
2016-07-28,48,2194,3,0,,,
2016-07-28,49,2382,3,0,,,
2016-07-28,50,2015,3,0,,,
2016-07-28,51,1367,3,0,,,
2016-07-28,53,1150,3,0,,,
